,loss,accuracy,val_loss,val_accuracy
0,2.266641616821289,0.17696160078048706,2.078187942504883,0.44999998807907104
1,2.0726864337921143,0.322203665971756,1.8530054092407227,0.41499999165534973
2,1.8875293731689453,0.37061768770217896,1.6524430513381958,0.4350000023841858
3,1.7120697498321533,0.4023372232913971,1.5336841344833374,0.4699999988079071
4,1.5927369594573975,0.4223706126213074,1.428969144821167,0.5149999856948853
5,1.5190892219543457,0.45742905139923096,1.3155593872070312,0.5199999809265137
6,1.3717550039291382,0.5041736364364624,1.2681916952133179,0.5299999713897705
7,1.323045253753662,0.5091819763183594,1.2246198654174805,0.5299999713897705
8,1.253495693206787,0.55759596824646,1.1819247007369995,0.5450000166893005
9,1.2161996364593506,0.5726210474967957,1.1432883739471436,0.5649999976158142
10,1.1400232315063477,0.5876460671424866,1.1578781604766846,0.574999988079071
11,1.0817116498947144,0.6193656325340271,1.1141172647476196,0.574999988079071
12,1.0459789037704468,0.6160266995429993,1.0902736186981201,0.574999988079071
13,1.0281641483306885,0.6494156718254089,1.096849799156189,0.5899999737739563
14,0.9688985347747803,0.6828047037124634,1.083796739578247,0.5950000286102295
15,0.905329167842865,0.6744574308395386,1.0681276321411133,0.6100000143051147
16,0.8900686502456665,0.7078464031219482,1.0859049558639526,0.6150000095367432
17,0.8830463290214539,0.7011685967445374,1.0295321941375732,0.6449999809265137
18,0.8297073841094971,0.7145242094993591,1.0465847253799438,0.6399999856948853
19,0.8072623610496521,0.7061769366264343,1.048051357269287,0.6449999809265137
20,0.7788074612617493,0.7362270355224609,1.0427638292312622,0.625
21,0.745425283908844,0.7462437152862549,1.0226929187774658,0.6449999809265137
22,0.7264510989189148,0.7445743083953857,1.0340520143508911,0.6499999761581421
23,0.7368711829185486,0.7479131817817688,1.0283067226409912,0.625
24,0.6667810082435608,0.7779632806777954,1.0080690383911133,0.6449999809265137
25,0.6871922016143799,0.7729549407958984,1.037542462348938,0.6650000214576721
26,0.6426780223846436,0.7879799604415894,1.0363415479660034,0.6499999761581421
27,0.6462794542312622,0.7879799604415894,1.0349390506744385,0.6349999904632568
28,0.6422951817512512,0.7979966402053833,1.0110851526260376,0.675000011920929
29,0.5995644330978394,0.8063439130783081,1.022873044013977,0.6650000214576721
30,0.5655055046081543,0.8146911263465881,1.043839693069458,0.6449999809265137
31,0.5554901361465454,0.8247078657150269,1.0230122804641724,0.6650000214576721
32,0.47386497259140015,0.8614357113838196,1.018308401107788,0.6700000166893005
33,0.533466637134552,0.8280467391014099,1.0210418701171875,0.6650000214576721
34,0.4771720767021179,0.8547579050064087,1.0585824251174927,0.699999988079071
35,0.49345827102661133,0.826377272605896,1.0636385679244995,0.6899999976158142
36,0.4653486907482147,0.8447412252426147,1.05681574344635,0.6949999928474426
37,0.43764346837997437,0.8547579050064087,1.050225019454956,0.699999988079071
38,0.41478344798088074,0.8631051778793335,1.0712894201278687,0.675000011920929
39,0.4096148610115051,0.8647746443748474,1.1266776323318481,0.6700000166893005
40,0.3711971640586853,0.8781301975250244,1.1051926612854004,0.6700000166893005
41,0.4241851568222046,0.8731218576431274,1.0637784004211426,0.6700000166893005
42,0.3760419487953186,0.8881469368934631,1.1203826665878296,0.6899999976158142
43,0.3695307672023773,0.8764607906341553,1.0700730085372925,0.6650000214576721
44,0.3569268584251404,0.8981636166572571,1.0872654914855957,0.6700000166893005
