,loss,accuracy,val_loss,val_accuracy
0,22.003267288208008,0.10915493220090866,4.712664604187012,0.125
1,6.323583602905273,0.10641627758741379,3.2589616775512695,0.09875000268220901
2,3.0374808311462402,0.12402191013097763,2.51419734954834,0.17499999701976776
3,2.347090482711792,0.19053208827972412,2.047067880630493,0.2475000023841858
4,2.175793409347534,0.22300469875335693,2.0711569786071777,0.20125000178813934
5,2.0601918697357178,0.24687011539936066,2.003624677658081,0.2562499940395355
6,2.0035338401794434,0.2668231725692749,1.8563405275344849,0.29124999046325684
7,1.9366077184677124,0.29420968890190125,1.913598895072937,0.2862499952316284
8,1.983152151107788,0.28208136558532715,1.9412058591842651,0.29624998569488525
9,1.848907709121704,0.31729263067245483,1.6977605819702148,0.3387500047683716
10,1.7025729417800903,0.3552425801753998,1.579444408416748,0.39375001192092896
11,1.6844316720962524,0.36424100399017334,1.7461448907852173,0.36125001311302185
12,1.6706684827804565,0.36893582344055176,1.5582780838012695,0.4000000059604645
13,1.5430141687393188,0.4201878011226654,1.467105507850647,0.44874998927116394
14,1.466460108757019,0.45852896571159363,1.4123321771621704,0.48750001192092896
15,1.4351481199264526,0.465179979801178,1.3889083862304688,0.4987500011920929
16,1.4124622344970703,0.4784820079803467,1.2833781242370605,0.5400000214576721
17,1.2800548076629639,0.523082971572876,1.3188776969909668,0.5462499856948853
18,1.292294979095459,0.5387324094772339,1.1697719097137451,0.5712500214576721
19,1.2276170253753662,0.5539906024932861,1.3237380981445312,0.5350000262260437
20,1.2844966650009155,0.5406885743141174,1.1723551750183105,0.5950000286102295
21,1.1167964935302734,0.5954616665840149,1.249558925628662,0.5799999833106995
22,1.1221954822540283,0.6025038957595825,1.1471507549285889,0.6324999928474426
23,0.9686892628669739,0.6561033129692078,1.0444397926330566,0.6499999761581421
24,0.9876580834388733,0.6600156426429749,1.1304774284362793,0.6112499833106995
25,1.0903702974319458,0.6181533932685852,0.9330233931541443,0.6862499713897705
26,0.7756380438804626,0.7308294177055359,0.8333251476287842,0.7325000166893005
27,0.7308713793754578,0.7390453815460205,1.1779165267944336,0.6362500190734863
28,0.7235472798347473,0.7445226907730103,1.0270509719848633,0.7012500166893005
29,0.684145987033844,0.7621283531188965,0.9832050800323486,0.7124999761581421
30,0.6532493233680725,0.7793427109718323,0.881924569606781,0.7362499833106995
31,0.5216578245162964,0.8251173496246338,0.7829196453094482,0.768750011920929
32,0.5720061659812927,0.8063380122184753,0.9197244048118591,0.7112500071525574
33,0.5869263410568237,0.793818473815918,0.7541460394859314,0.7887499928474426
34,0.48232555389404297,0.8325508832931519,0.9962798953056335,0.7250000238418579
35,0.5117383599281311,0.8169013857841492,0.8570005893707275,0.8050000071525574
36,0.47710564732551575,0.8348982930183411,0.7458739280700684,0.7962499856948853
37,0.3635321855545044,0.876369297504425,0.6339420080184937,0.8424999713897705
38,0.316145122051239,0.8963223695755005,0.7004226446151733,0.8412500023841858
39,0.27271148562431335,0.9088419675827026,0.7287070751190186,0.8262500166893005
40,0.35285550355911255,0.8849765062332153,0.9152545928955078,0.7900000214576721
41,0.35396265983581543,0.8810641765594482,0.7807343006134033,0.8075000047683716
42,0.23921650648117065,0.9209702610969543,0.7865366339683533,0.8199999928474426
