,loss,accuracy,val_loss,val_accuracy
0,10.910700798034668,0.14045383036136627,9.487003326416016,0.09125000238418579
1,8.297730445861816,0.17801252007484436,7.2215576171875,0.16374999284744263
2,6.3527631759643555,0.20735524594783783,5.668813705444336,0.16750000417232513
3,5.050233364105225,0.21830986440181732,4.660876274108887,0.20749999582767487
4,4.182495594024658,0.22730828821659088,3.893782615661621,0.2475000023841858
5,3.592430353164673,0.23004694283008575,3.4383437633514404,0.23874999582767487
6,3.144666910171509,0.26525822281837463,3.1828556060791016,0.29624998569488525
7,2.8313558101654053,0.29655712842941284,2.9747328758239746,0.17749999463558197
8,2.541476011276245,0.3513301908969879,2.6195013523101807,0.30375000834465027
9,2.2971768379211426,0.42566511034965515,2.541478395462036,0.28125
10,2.1348073482513428,0.45696401596069336,2.64516544342041,0.23874999582767487
11,2.0272750854492188,0.4902190864086151,2.523261785507202,0.2849999964237213
12,1.8710604906082153,0.5430359840393066,2.0285041332244873,0.5550000071525574
13,1.7857729196548462,0.5688576102256775,2.2187001705169678,0.3449999988079071
14,1.6941609382629395,0.5805946588516235,2.244443655014038,0.3499999940395355
15,1.629508376121521,0.6142410039901733,2.0816152095794678,0.46000000834465027
16,1.5549873113632202,0.6604068875312805,2.256284236907959,0.3375000059604645
17,1.499013900756836,0.679186224937439,1.986403465270996,0.5
18,1.5026403665542603,0.6834897994995117,1.995693564414978,0.4950000047683716
19,1.4535515308380127,0.7226134538650513,1.8864376544952393,0.5762500166893005
20,1.4238004684448242,0.742175281047821,1.9382377862930298,0.5950000286102295
21,1.3872313499450684,0.7523474097251892,1.852246880531311,0.6499999761581421
22,1.3544678688049316,0.7699530720710754,1.5604372024536133,0.8075000047683716
23,1.330674648284912,0.7914710640907288,1.6100666522979736,0.7300000190734863
24,1.3142709732055664,0.7965571284294128,1.512356162071228,0.7875000238418579
25,1.231385350227356,0.8294209837913513,1.552707314491272,0.7437499761581421
26,1.225333333015442,0.8215962648391724,1.704930305480957,0.6837499737739563
27,1.1750882863998413,0.8482003211975098,1.418696403503418,0.8337500095367432
28,1.1994882822036743,0.8388106226921082,1.395767092704773,0.7900000214576721
29,1.1864564418792725,0.8458529114723206,1.3367542028427124,0.8475000262260437
30,1.1493773460388184,0.8650234937667847,1.2207828760147095,0.8774999976158142
31,1.0895988941192627,0.8798904418945312,1.3279212713241577,0.8224999904632568
32,1.0475066900253296,0.8810641765594482,1.2597898244857788,0.8274999856948853
33,1.1103243827819824,0.8701095581054688,1.1797627210617065,0.8899999856948853
34,1.0665521621704102,0.8928012251853943,1.3303604125976562,0.8112499713897705
35,1.0861132144927979,0.8826290965080261,1.2191566228866577,0.8362500071525574
36,1.0818898677825928,0.8841940760612488,1.1950914859771729,0.862500011920929
37,1.0468122959136963,0.8955398797988892,1.093324899673462,0.8912500143051147
38,1.0495119094848633,0.8869327306747437,1.0511983633041382,0.9100000262260437
39,1.0429015159606934,0.8912363052368164,1.0185996294021606,0.9225000143051147
40,1.0194554328918457,0.8943662047386169,1.0634409189224243,0.887499988079071
41,0.9557284116744995,0.9162754416465759,1.0011180639266968,0.9162499904632568
42,0.9385713934898376,0.9096243977546692,1.0482850074768066,0.8949999809265137
