,loss,accuracy,val_loss,val_accuracy
0,10.662039756774902,0.11476582288742065,9.007067680358887,0.1151919886469841
1,7.70409631729126,0.17125491797924042,6.595647811889648,0.1151919886469841
2,5.653968334197998,0.20629245042800903,5.069047451019287,0.12020033597946167
3,4.384190082550049,0.22667142748832703,4.0544939041137695,0.2061769664287567
4,3.5832090377807617,0.25849124789237976,3.3796300888061523,0.2612687945365906
5,3.045257329940796,0.2953163981437683,2.9393014907836914,0.3614357113838196
6,2.6652276515960693,0.3414372503757477,2.6284241676330566,0.40734556317329407
7,2.406877279281616,0.3528780937194824,2.266923427581787,0.5066778063774109
8,2.2280688285827637,0.40793707966804504,2.199603796005249,0.44490817189216614
9,2.0474777221679688,0.4594208002090454,2.1588449478149414,0.41569283604621887
10,1.906659722328186,0.48552021384239197,1.9219634532928467,0.5375626087188721
11,1.8132025003433228,0.5169824957847595,2.037158727645874,0.4332220256328583
12,1.7468327283859253,0.5384340286254883,2.0796613693237305,0.4106844663619995
13,1.6641478538513184,0.5820521712303162,1.757683515548706,0.5692821145057678
14,1.585598349571228,0.6120843887329102,1.8584437370300293,0.4974958300590515
15,1.5200092792510986,0.6378262639045715,1.7776955366134644,0.5809682607650757
16,1.5252970457077026,0.6564176082611084,1.8468021154403687,0.5484140515327454
17,1.5026466846466064,0.6843045949935913,1.8617000579833984,0.5893155336380005
18,1.434861183166504,0.7157669067382812,1.6750787496566772,0.7111853361129761
19,1.3972394466400146,0.7382910251617432,1.673741340637207,0.716193675994873
20,1.3631134033203125,0.7665355801582336,1.7993483543395996,0.6419031620025635
21,1.3368481397628784,0.7804790735244751,1.6254165172576904,0.726210355758667
22,1.2787458896636963,0.7962102293968201,1.4537389278411865,0.8338898420333862
23,1.2069417238235474,0.833035409450531,1.5690624713897705,0.72120201587677
24,1.2315479516983032,0.8255273699760437,1.6784780025482178,0.6619365811347961
25,1.193308711051941,0.8466213941574097,1.4776908159255981,0.768781304359436
26,1.1862342357635498,0.8469789028167725,1.368116855621338,0.7846410870552063
27,1.1392643451690674,0.859492301940918,1.9337129592895508,0.6260433793067932
28,1.138353943824768,0.8641401529312134,1.3190155029296875,0.7946577668190002
29,1.0990406274795532,0.8759385347366333,1.339668869972229,0.8464106917381287
30,1.0899393558502197,0.8827314972877502,1.2142058610916138,0.8797996640205383
31,1.0820848941802979,0.8834465742111206,1.0784337520599365,0.9198664426803589
32,1.061578392982483,0.8884519338607788,1.6360565423965454,0.6769616007804871
33,1.0399153232574463,0.8952448964118958,1.1352680921554565,0.8772954940795898
34,1.083817958831787,0.883089005947113,1.417030692100525,0.7854757905006409
35,1.0770117044448853,0.8880943655967712,1.1323168277740479,0.8973288536071777
36,1.08485746383667,0.8838040828704834,1.0653777122497559,0.9223706126213074
37,1.0213216543197632,0.913121223449707,1.014243483543396,0.9098497629165649
38,0.9960437417030334,0.9031105041503906,0.9860497713088989,0.9357262253761292
39,1.0045974254608154,0.9066857099533081,1.0429370403289795,0.9190317392349243
40,0.9977082014083862,0.8998927474021912,1.0160986185073853,0.9190317392349243
41,0.9719606041908264,0.9174115061759949,0.9948203563690186,0.9257095456123352
42,0.9309512972831726,0.9227743744850159,0.9352031946182251,0.9357262253761292
43,0.9129970073699951,0.9166964888572693,0.8958989977836609,0.94240403175354
44,0.9038625955581665,0.9245620369911194,0.9320985674858093,0.9398998618125916
45,0.9108713865280151,0.9181265830993652,0.9287083745002747,0.9190317392349243
46,0.9077770709991455,0.9149088263511658,0.9296340346336365,0.9432387351989746
47,0.896483838558197,0.9288523197174072,0.9131296277046204,0.9240400791168213
48,0.8869274258613586,0.9227743744850159,0.946069061756134,0.9106844663619995
49,0.8779670596122742,0.930282473564148,0.8996952176094055,0.9415692687034607
50,0.8741878271102905,0.9299249053001404,0.8315221071243286,0.957429051399231
51,0.9024672508239746,0.9224168658256531,0.9047854542732239,0.9390650987625122
52,0.9032344818115234,0.9220593571662903,0.9563901424407959,0.9098497629165649
53,0.9087548851966858,0.9134787321090698,0.9849914908409119,0.9006677865982056
54,0.9150319695472717,0.9234894514083862,0.8447110652923584,0.9532554149627686
55,0.8883952498435974,0.9331426620483398,0.9067306518554688,0.9357262253761292
56,0.8749822974205017,0.9317125678062439,1.0612119436264038,0.8789649605751038
57,0.8359646201133728,0.9335001707077026,0.903515636920929,0.9173622727394104
58,0.8534188270568848,0.9270647168159485,0.8445693254470825,0.9415692687034607
59,0.8574755787849426,0.9402931928634644,0.8147717714309692,0.9540901780128479
60,0.8420014977455139,0.934215247631073,0.8583850860595703,0.94240403175354
61,0.8292126059532166,0.9363603591918945,0.8191253542900085,0.9490817785263062
62,0.8171375393867493,0.9370754361152649,0.7803083658218384,0.9590985178947449
63,0.8103068470954895,0.9370754361152649,0.8628467917442322,0.9215359091758728
64,0.8078094720840454,0.9431533813476562,0.8509231805801392,0.9223706126213074
65,0.7985373139381409,0.9442259669303894,0.8228757977485657,0.9340567588806152
66,0.815418004989624,0.9360028505325317,0.782690703868866,0.9499165415763855
67,0.801871657371521,0.9402931928634644,0.9208483099937439,0.9307178854942322
68,0.8321163654327393,0.930282473564148,0.8682266473770142,0.9248747825622559
69,0.8778595924377441,0.9217018485069275,0.8703299164772034,0.9357262253761292
70,0.8431712985038757,0.9374329447746277,0.8746422529220581,0.9390650987625122
71,0.8310338854789734,0.9370754361152649,0.943408191204071,0.9023372530937195
72,0.8642619848251343,0.923846960067749,0.7803930044174194,0.9590985178947449
73,0.8618838787078857,0.9331426620483398,0.8274677991867065,0.9449082016944885
74,0.8371745347976685,0.9406507015228271,0.7805665731430054,0.960767924785614
75,0.8102139830589294,0.9427958726882935,0.8186753392219543,0.9499165415763855
76,0.7851704955101013,0.9456560611724854,0.9310301542282104,0.9065108299255371
